2,1,3.2e-07
3,2,3e-07
4,4,4.2e-07
6,8,5.9e-07
8,14,5.4e-07
10,20,7.2e-07
13,26,8.1e-07
16,36,7.8e-07
19,45,9.3e-07
23,55,9.7e-07
27,67,1.11e-06
31,83,1.21e-06
36,97,1.38e-06
41,120,1.72e-06
46,126,1.79e-06
52,149,2.02e-06
58,172,2.22e-06
64,192,2.33e-06
71,208,2.45e-06
78,242,2.62e-06
85,270,3.01e-06
93,291,3.49e-06
101,311,3.11e-06
109,347,3.13e-06
118,376,3.26e-06
127,382,3.06e-06
136,437,3.24e-06
146,477,3.8e-06
156,523,3.78e-06
166,518,4.2e-06
177,545,4.35e-06
188,585,4.56e-06
199,620,4.62e-06
211,693,5.11e-06
223,711,5.21e-06
235,727,5.39e-06
248,798,5.59e-06
261,873,6.13e-06
274,878,6.25e-06
288,936,6.85e-06
302,1015,7.24e-06
316,1039,7.34e-06
331,1090,7.8e-06
346,1134,7.84e-06
361,1209,8.22e-06
377,1170,8.09e-06
393,1255,8.72e-06
409,1369,9.42e-06
426,1442,9.93e-06
443,1353,1.064e-05
460,1470,1.023e-05
478,1595,1.087e-05
496,1641,1.135e-05
514,1656,1.167e-05
533,1705,1.156e-05
552,1844,1.236e-05
571,1964,1.292e-05
591,1956,1.331e-05
611,2008,1.375e-05
631,2094,1.393e-05
652,2246,1.477e-05
673,2359,1.518e-05
694,2374,1.597e-05
716,2408,1.625e-05
738,2422,1.631e-05
760,2528,1.772e-05
783,2426,1.673e-05
806,2538,1.718e-05
829,2838,1.925e-05
853,2745,1.81e-05
877,2907,1.918e-05
901,3047,1.987e-05
926,3007,1.973e-05
951,3384,2.183e-05
976,3203,2.167e-05
1002,3286,2.243e-05
1028,3602,2.35e-05
1054,3519,2.37e-05
1081,3629,2.369e-05
1108,3697,2.409e-05
1135,3866,2.497e-05
1163,3823,2.547e-05
1191,4008,2.693e-05
1219,4105,2.69e-05
1248,4117,2.704e-05
1277,4135,2.77e-05
1306,4452,2.899e-05
1336,4479,2.973e-05
1366,4404,2.868e-05
1396,4673,2.979e-05
1427,4828,3.179e-05
1458,4800,3.171e-05
1489,4838,3.144e-05
1521,5052,3.296e-05
1553,5307,3.417e-05
1585,5314,3.417e-05
1618,5504,3.503e-05
1651,5547,3.646e-05
1684,5590,3.587e-05
1718,5872,3.804e-05
1752,6286,4.032e-05
1786,6076,3.941e-05
1821,6195,4.09e-05
1856,6148,3.993e-05
1891,6619,4.2e-05
1927,6495,4.168e-05
1963,6824,4.386e-05
1999,6790,4.373e-05
2036,6939,4.41e-05
2073,6769,4.433e-05
2110,7309,4.613e-05
2148,7254,4.668e-05
2186,7536,4.759e-05
2224,7626,4.796e-05
2263,7430,4.88e-05
2302,7954,4.996e-05
2341,7701,5.239e-05
2381,8061,5.161e-05
2421,8031,5.22e-05
2461,8660,5.446e-05
2502,8496,5.354e-05
2543,8693,5.55e-05
2584,8640,5.585e-05
2626,8650,5.534e-05
2668,8880,5.693e-05
2710,9269,5.938e-05
2753,8964,5.851e-05
2796,8966,6.155e-05
2839,9402,6.063e-05
2883,9621,6.084e-05
2927,10372,6.539e-05
2971,10193,6.632e-05
3016,9631,6.151e-05
3061,9991,6.451e-05
3106,10596,6.726e-05
3152,10648,6.635e-05
3198,11001,6.909e-05
3244,11111,6.913e-05
3291,11694,7.227e-05
3338,11413,7.074e-05
3385,11036,7.19e-05
3433,11356,7.161e-05
3481,11969,7.49e-05
3529,12058,7.941e-05
3578,12135,7.699e-05
3627,11621,7.571e-05
3676,12247,7.98e-05
3726,12198,7.803e-05
3776,12563,8.008e-05
3826,13553,8.375e-05
3877,13519,8.399e-05
3928,13753,8.386e-05
3979,13533,8.571e-05
4031,13668,8.681e-05
4083,14374,8.934e-05
4135,14275,9.02e-05
4188,14067,8.805e-05
4241,14363,9.157e-05
4294,13536,8.779e-05
4348,14883,9.321e-05
4402,15300,9.61e-05
4456,14247,9.235e-05
4511,15270,9.505e-05
4566,15139,9.609e-05
4621,14863,9.424e-05
4677,16875,0.00010335
4733,16472,0.00010605
4789,15355,9.762e-05
4846,16201,0.00010365
4903,16331,0.00010308
4960,16538,0.00010724
5018,16736,0.0001047
5076,17195,0.00010716
5134,16926,0.00010773
5193,17650,0.00010925
5252,18951,0.0001161
5311,18197,0.0001156
5371,18674,0.00011557
5431,18279,0.00011515
5491,18659,0.0001185
5552,18943,0.0001178
5613,19989,0.00012173
5674,19597,0.0001194
5736,20170,0.00012437
5798,18868,0.00012024
5860,19637,0.0001218
5923,19687,0.00012376
5986,19988,0.00012339
6049,20700,0.00012827
6113,20329,0.00012828
6177,20206,0.00012783
6241,21833,0.00013711
6306,21150,0.00013093
6371,21441,0.00013378
6436,22219,0.0001377
6502,21317,0.00013598
6568,21319,0.00013453
6634,22953,0.00014174
6701,22597,0.00014155
6768,23357,0.000145
6835,23231,0.00014485
6903,22386,0.00013984
6971,23509,0.00014674
7039,23816,0.0001502
7108,23806,0.00014963
7177,23984,0.00014939
7246,24095,0.0001503
7316,23970,0.00015067
7386,24196,0.00015116
7456,24897,0.00015641
7527,25067,0.00016437
7598,25711,0.00016375
7669,27048,0.0001666
7741,26147,0.00016134
7813,26796,0.00016438
7885,26238,0.00016861
7958,26737,0.00016707
8031,26171,0.00016239
8104,25643,0.00016245
8178,26713,0.00016685
8252,27778,0.00017496
8326,27899,0.00017478
8401,27421,0.00017383
8476,28937,0.00017663
8551,28983,0.00017802
8627,30289,0.00018539
8703,29433,0.0001785
8779,29615,0.00018158
8856,28938,0.00018363
