10,40,6e-07
20,93,9e-07
30,162,1.36e-06
40,202,1.66e-06
50,258,2.08e-06
60,344,2e-06
70,461,2.12e-06
80,518,2.7e-06
90,552,3.4e-06
100,594,2.84e-06
110,722,3.08e-06
120,737,3.96e-06
130,832,4.14e-06
140,892,4.22e-06
150,901,4.32e-06
160,949,4.16e-06
170,1077,4.36e-06
180,1174,4.38e-06
190,1133,4.68e-06
200,1254,5.02e-06
210,1407,5e-06
220,1394,5.88e-06
230,1510,5.52e-06
240,1643,5.98e-06
250,1626,5.98e-06
260,1601,5.88e-06
270,1803,6.46e-06
280,1807,7.1e-06
290,1800,6.44e-06
300,1987,6.88e-06
310,1936,7.08e-06
320,2110,7.4e-06
330,2171,7.64e-06
340,2171,7.68e-06
350,2271,8.36e-06
360,2397,8.44e-06
370,2543,8.8e-06
380,2305,8.68e-06
390,2703,9.8e-06
400,2544,9.16e-06
410,2625,9.16e-06
420,2606,9.12e-06
430,2777,9.54e-06
440,2944,1.004e-05
450,2931,1.036e-05
460,2936,1.034e-05
470,3132,1.038e-05
480,3461,1.194e-05
490,3314,1.182e-05
500,3244,1.226e-05
510,3046,1.184e-05
520,3503,1.208e-05
530,3537,1.208e-05
540,3402,1.158e-05
550,3921,1.268e-05
560,3720,1.482e-05
570,3935,1.474e-05
580,3796,1.398e-05
590,4046,1.502e-05
600,4042,1.416e-05
610,3947,1.454e-05
620,4219,1.456e-05
630,4269,1.52e-05
640,4517,1.472e-05
650,4629,1.504e-05
660,4794,1.508e-05
670,4423,1.494e-05
680,4493,1.522e-05
690,4845,1.672e-05
700,4643,1.56e-05
710,4937,1.666e-05
720,5069,1.724e-05
730,5022,1.68e-05
740,5349,1.726e-05
750,5165,1.668e-05
760,4970,1.662e-05
770,5254,1.768e-05
780,5210,1.708e-05
790,5094,1.696e-05
800,5447,1.808e-05
810,5427,1.794e-05
820,5754,1.856e-05
830,5678,1.834e-05
840,5622,1.87e-05
850,5409,1.804e-05
860,5630,1.838e-05
870,5784,1.914e-05
880,5932,1.944e-05
890,5907,1.96e-05
900,6249,1.996e-05
910,6260,2.112e-05
920,6249,2.116e-05
930,5556,1.938e-05
940,6173,1.992e-05
950,6181,2.094e-05
960,6413,2.208e-05
970,6414,2.132e-05
980,5926,2.14e-05
990,6820,2.326e-05
1000,6848,2.192e-05
1010,6710,2.252e-05
1020,6904,2.258e-05
1030,6779,2.222e-05
1040,6938,2.298e-05
1050,7264,2.386e-05
1060,7141,2.354e-05
1070,7558,2.326e-05
1080,6727,2.248e-05
1090,7505,2.406e-05
1100,6997,2.278e-05
1110,7551,2.418e-05
1120,7736,2.452e-05
1130,7954,2.514e-05
1140,7760,2.548e-05
1150,7909,2.534e-05
1160,7757,2.552e-05
1170,8077,2.574e-05
1180,7974,2.626e-05
1190,7725,2.452e-05
1200,8691,2.754e-05
1210,8397,2.766e-05
1220,8069,2.632e-05
1230,7763,2.544e-05
1240,8265,2.702e-05
1250,7640,2.564e-05
1260,8281,2.704e-05
1270,8558,2.77e-05
1280,8931,2.934e-05
1290,8255,2.812e-05
1300,9094,2.944e-05
1310,8855,2.964e-05
1320,8670,2.944e-05
1330,9434,3.106e-05
1340,8844,2.922e-05
1350,9433,3.06e-05
1360,8813,2.984e-05
1370,9353,3.046e-05
1380,8938,3.062e-05
1390,9350,3.078e-05
